,news_url,title,text,source_name,date,topics,sentiment,type,news_id,rank_score
62,https://www.proactiveinvestors.com/companies/news/1003938?SNAPI,Netflix rebound continues on strength of new ad tier which analysts say should drive re-acceleration of subscriber growth,"Netflix Inc (NASDAQ:NFLX)'s addition of an ad-supported subscription tier in November last year has attracted praise from Wedbush Securities analysts who expect this to drive a re-acceleration of subscriber growth.  The streaming giant reported its 4Q 2022 earnings after the bell on Thursday, which was a mixed bag with revenue on par with the consensus analysts' expectation while subscriber growth surprised on the upside and earnings per share missed on an unrealized loss on a euro non-denominated debt due to the depreciation of the US dollar against the euro during 4Q.",Proactive Investors,2023-01-20 09:25:52-05:00,[],Positive,Article,1716386,6.22
63,https://www.schaeffersresearch.com/content/news/2023/01/20/executive-shakeup-subscriber-growth-boost-netflix-stock,"Executive Shakeup, Subscriber Growth Boost Netflix Stock",Streaming giant Netflix Inc  (NASDAQ:NFLX) reported fourth-quarter profits of 12 cents per share after yesterday's close -- missing Wall Street's estimates of 45 cents per share -- but met revenue expectations.,Schaeffers Research,2023-01-20 10:16:38-05:00,[],Positive,Article,1716472,6.15
64,https://www.youtube.com/watch?v=BCIdW1m5zR4,Netflix's Reed Hastings has made it clear ‘he's not going anywhere': Reporter,"Dawn Chmielewski, Reuters U.S. Entertainment Business Correspondent and “Binge Times” Co-Author, joins Yahoo Finance Live anchors Dave Briggs and Seana Smith to discuss Netflix's outlook following news of co-founder Reed Hastings stepping down as CEO, the platform's new leadership, and acquisition possibilities for the streaming service.",Yahoo Finance,2023-01-20 17:42:38-05:00,[],Positive,Video,1717157,5.92
65,https://www.youtube.com/watch?v=5C9w61XThvI,Netflix's subscription revenue and growth is what really matters,"Macquarie Senior Media Tech Analyst Tim Nollen joined Yahoo Finance Live to discuss Netflix's future including an advertising model, paid subscriber growth and revenue on January 20, 2023.",Yahoo Finance,2023-01-20 16:15:00-05:00,[],Neutral,Video,1717081,5.92
66,https://www.barrons.com/articles/netflix-ceo-hastings-bezos-apple-51674229013,Netflix CEO Hastings to Step Down. The Streaming Giant Faces Its Jeff Bezos Moment.,"Netflix founder Reed Hastings is becoming executive chairman, following in the footsteps of Amazon's Jeff Bezos.",Barrons,2023-01-20 11:09:00-05:00,"['CEO', 'paywall']",Neutral,Article,1716601,5.84
67,https://www.proactiveinvestors.co.uk/companies/news/1003918?SNAPI,"Netflix given a “head start” for 2023, says Jefferies","Netflix Inc (NASDAQ:NFLX)  posted strong fourth-quarter results laying the foundations to drive “operating leverage and a return to double-digit growth,” according to US bank Jefferies. Investors feared the streaming giant might have  “cannibalised” viewers with its cheaper ad-based service and was struggling against “deeper-pocketed rivals”, added Michael Hewson, chief market analyst at CMC Markets.",Proactive Investors,2023-01-20 08:11:04-05:00,[],Positive,Article,1716263,5.77
68,https://markets.businessinsider.com/news/stocks/netflix-stock-price-reed-hastings-quits-subscribers-market-news-outlook-2023-1,Netflix stock jumps 6% after co-CEO Reed Hastings steps down and subscriber numbers soar,The streaming giant missed its fourth-quarter earnings goals but added an above-target 7.7 million subscribers.,Business Insider,2023-01-20 06:00:04-05:00,"['CEO', 'paylimitwall']",Positive,Article,1715998,5.45
69,https://www.zacks.com/stock/news/2042090/netflix-nflx-q4-earnings-miss-revenues-up-y-y-on-user-gain,"Netflix (NFLX) Q4 Earnings Miss, Revenues Up Y/Y on User Gain","Netflix (NFLX) gains 7.66 million subscribers in the fourth quarter of 2022, beating its expectation of a 4.5-million gain, benefiting from a strong content portfolio.",Zacks Investment Research,2023-01-20 12:47:24-05:00,['earnings'],Positive,Article,1716782,5.15
70,https://www.marketwatch.com/story/netflix-is-making-some-big-changes-but-its-stock-may-need-to-take-a-pause-11674225870,"Netflix is making some big changes, but its stock may need to ‘take a pause'",A new year for Netflix Inc. comes with a new leadership plan and a renewed interest in cracking down on account sharing. Now the question is how those efforts will affect the stock.,Market Watch,2023-01-20 09:44:00-05:00,['paylimitwall'],Neutral,Article,1716422,5.03
71,https://www.wsj.com/articles/netflix-shares-rise-as-content-drives-strong-subscriber-growth-11674234501,Netflix Shares Rise as Content Drives Strong Subscriber Growth,"Netflix shares rose Friday following the streaming giant's announcement the day before that it added 7.7 million new subscribers for the quarter, exceeding its projections.",WSJ,2023-01-20 12:08:00-05:00,['paywall'],Positive,Article,1716876,4.79
72,https://markets.businessinsider.com/news/stocks/netflix-stock-outlook-most-valuable-media-company-tom-rogers-streaming-2023-1,"Netflix is 'in a league of its own' and on the way to becoming the most valuable media company in the world, top industry veteran says","""They have so much opportunities still as the leader in streaming as all television becomes streaming television.""",Business Insider,2023-01-20 10:12:34-05:00,['paylimitwall'],Positive,Article,1716469,4.18
73,https://www.barrons.com/articles/netflix-disney-paramount-roku-stock-price-earnings-subscribers-51674208870,Streaming Stocks Rise as 'Subscription Fatigue' Fears Ease,The streaming company added 7.66 million net new subscribers in its fourth quarter. Its peers in the sector have bounced.,Barrons,2023-01-20 09:29:00-05:00,['paywall'],Positive,Article,1716661,4.11
74,https://www.cnbc.com/2023/01/19/netflixs-reed-hastings-is-giving-up-ceo-role.html,Netflix's Reed Hastings is giving up CEO role,Netflix founder Reed Hastings is giving up his CEO role. He will remain at the company as chairman.,CNBC,2023-01-19 16:08:31-05:00,['CEO'],Neutral,Article,1715441,9.47
75,https://www.cnbc.com/2023/01/19/netflix-nflx-earnings-q4-2022.html,Netflix blows away expectations on subscriber numbers,"Netflix added 7.66 million paid subscribers during the fourth quarter, more than the 4.57 million Wall Street expected.",CNBC,2023-01-19 16:10:01-05:00,['earnings'],Positive,Article,1715037,7.30
76,https://www.youtube.com/watch?v=IID4MsKVwCs,"Netflix jumps on Q4 paid net additions, 7.66 million vs. 4.57 million expected",Adam Parker of Trivariate Research joins 'Closing Bell: Overtime' to discuss Netflix earnings and whether he believes in the bounce back in technology stocks.,CNBC Television,2023-01-19 16:48:42-05:00,['earnings'],Positive,Video,1715583,7.28
77,https://www.reuters.com/business/media-telecom/reed-hastings-steps-down-netflix-ceo-company-posts-subscriber-gains-2023-01-19/,Reed Hastings steps down as Netflix CEO as company posts subscriber gains,"Netflix Inc co-founder Reed Hastings announced on Thursday he will step down as chief executive, handing the reins of the streaming service to his longtime partner and co-CEO, Ted Sarandos, and the company's chief operating officer, Greg Peters.",Reuters,2023-01-19 16:02:49-05:00,"['earnings', 'CEO']",Positive,Article,1715459,7.25
78,https://www.reuters.com/technology/netflix-co-founder-pulls-back-can-ceos-preserve-netflix-way-2023-01-20/,"As Netflix co-founder pulls back, can CEOs preserve the 'Netflix Way?'","In his book ""No Rules Rules"", Netflix co-founder Reed Hastings described a moment in 2001 when venture capital had dried up, forcing the company to lay off staff and retain only the highest performers. Hastings was surprised to find both morale and performance improved.",Reuters,2023-01-19 21:31:46-05:00,['CEO'],Neutral,Article,1715826,7.17
79,https://www.theguardian.com/media/2023/jan/19/reed-hastings-resigns-netflix-ceo,Netflix co-founder Reed Hastings steps down as CEO of streaming company,"Hastings will be succeeded by co-CEOs Greg Peters and Ted Sarandos, and will continue in the company as executive chairman",The Guardian,2023-01-19 16:52:38-05:00,['CEO'],Neutral,Article,1715654,7.12
80,https://www.forbes.com/sites/tonifitzgerald/2023/01/19/netflix-earnings-takeaway-new-ad-supported-tier-is-a-major-hit/,Netflix Earnings Takeaway: New Ad-Supported Tier Is A Major Hit,"Streamer adds 7.7 million subscribers globally during fourth quarter, way ahead of expectations, with the new cheaper tier with advertising attracting many of them. It's something to build on with Co-CEO Reed Hastings exiting.",Forbes,2023-01-19 16:57:55-05:00,"['earnings', 'paylimitwall']",Neutral,Article,1715587,7.10
81,https://www.forbes.com/sites/bradadgate/2023/01/19/with-a-strong-earnings-report-netflix-readies-for-the-2022-23-upfront/,"With A Strong Earnings Report, Netflix Readies For The 2022-23 Upfront","It's been a busy month for Netflix they announced their upfront date for the ad community, signed another agreement with Nielsen and most importantly surprised Wall Street and themselves with a stronger than anticipated earnings report.",Forbes,2023-01-19 19:19:39-05:00,"['earnings', 'paylimitwall']",Positive,Article,1715760,7.10
82,https://deadline.com/2023/01/netflix-co-ceos-ted-sarandos-greg-peters-signal-no-near-term-changes-co-founder-reed-hastings-1235228055/,Netflix Co-CEOs Ted Sarandos And Greg Peters Signal No Near-Term Changes After Co-Founder Reed Hastings Passed The Baton: “Mostly It's Just Continuity And Moving Forward”,"Newly minted Netflix Co-CEO Greg Peters and Ted Sarandos, who has held that title since 2020, say no major strategic shifts are in the immediate offing after Reed Hastings passed them the leadership baton.",Deadline,2023-01-19 18:28:45-05:00,['CEO'],Positive,Article,1715710,6.97
83,https://www.youtube.com/watch?v=qzvCEsTtBHw,Investors eagerly await Netflix's Q4 earnings,"Shannon Saccocia, SVB Private CIO, joins the 'Halftime Report' to discuss the key factors influencing Netflix's Q4 performance, subscriber competition in the streaming landscape and the growth of the company's international business.",CNBC Television,2023-01-19 12:59:59-05:00,['earnings'],Neutral,Video,1715171,6.83
84,https://www.investors.com/news/technology/netflix-stock-fourth-quarter-subscribers-beat-views/,"Netflix Wins More Subscribers Than Expected, But Profit Misses Views",Internet television network Netflix reported more new subscribers than expected in the fourth quarter. But its profit missed views.,Investors Business Daily,2023-01-19 16:16:42-05:00,['earnings'],Positive,Article,1715524,6.80
85,https://www.marketwatch.com/story/reed-hastings-to-step-down-as-netflix-co-ceo-stock-leaps-as-subscriber-additions-beat-expectations-11674162637,"Reed Hastings to step down as Netflix co-CEO, stock leaps as subscriber additions beat expectations","Netflix Inc. added more subscribers than expected in the final quarter of 2022, sending shares higher in late trading Thursday even as founder Reed Hastings prepared to step down from the chief-executive role he has maintained since the company's inception.",Market Watch,2023-01-19 16:10:00-05:00,"['earnings', 'CEO', 'paylimitwall']",Positive,Article,1715471,6.75
86,https://www.investopedia.com/netflix-set-to-report-results-including-new-ad-tier-service-7096853?title=netflix-set-to-report-results-including-new-ad-tier-service,"Netflix Set to Report Results, Including New Ad-Tier Service","Streaming giant Netflix will release its fourth quarter results after markets close today, and is expected to report its slowest revenue growth on record as its new ad-supported streaming tier struggles to gain traction.",Investopedia,2023-01-19 10:20:42-05:00,['earnings'],Neutral,Article,1714769,6.68
87,https://www.youtube.com/watch?v=7uwMwkT_vlw,"Netflix stock rises despite Q4 earnings miss, co-CEO stepping down",Yahoo Finance entertainment reporter Allie Canal breaks down Netflix's fourth-quarter earnings results and the news that Reed Hastings will be stepping down from his CEO role.,Yahoo Finance,2023-01-19 17:41:19-05:00,"['earnings', 'CEO']",Positive,Video,1715663,6.65
88,https://www.cnbc.com/2023/01/19/netflix-rivals-fight-slow-growth.html,"In the fight against slowing growth, Netflix and its rivals are all in this together","Netflix shares jumped after hours after beating subscriber estimates, and that's good news for its legacy media competitors such as Disney.",CNBC,2023-01-19 17:30:47-05:00,[],Positive,Article,1715645,6.57
89,https://www.youtube.com/watch?v=2WpR-_uTlDU,Wells Fargo's Chris Harvey expects a volatile 2023,"Chris Harvey, equity analyst at Wells Fargo, joins 'The Exchange' to discuss the potential stock reaction to Netflix's Q4 earnings, trade strategy for tech and long-term options projections.",CNBC Television,2023-01-19 14:52:16-05:00,[],Negative,Video,1715342,6.55
90,https://www.youtube.com/watch?v=3vgQLSvVpA0,"It's important to consider how currency impacts Netflix revenues, says Morgan Stanley's Swinburne","Benjamin Swinburne, Morgan Stanley managing director and head of U.S. media research, joins 'The Exchange' to discuss profits from the Netflix ad-tier, the implications of its crackdown on account sharing and what to expect from the company's Q4 earnings report.",CNBC Television,2023-01-19 14:47:47-05:00,[],Neutral,Video,1715337,6.55
91,https://invezz.com/news/2023/01/19/buy-netflix-shares-on-q4-subscriber-growth/?utm_source=snapi,Netflix shares up on Q4 subscriber growth: time to buy?,Netflix Inc (NASDAQ: NFLX) is trading up in extended hours after the streaming giant said it added way more subscribers in its fourth quarter than expected. Should you buy Netflix shares?,Invezz,2023-01-19 17:14:31-05:00,[],Positive,Article,1715623,6.50
92,https://www.proactiveinvestors.ca/companies/news/1003875?SNAPI,Netflix co-founder CEO Reed Hastings steps down as streaming giant reports mixed fourth quarter results,"Netflix Inc (NASDAQ:NFLX) shares rose more than 5% in after-hours trading on Thursday after the company reported mixed fourth quarter results, including subscription growth that topped expectations but earnings per share (EPS) that fell short. Netflix also told investors that its CEO Reed Hastings, who co-founded the company in 1997, would be stepping down from the role and taking up the job of executive chairman.",Proactive Investors,2023-01-19 16:52:54-05:00,"['earnings', 'CEO']",Positive,Article,1715584,6.50
93,https://www.proactiveinvestors.com/companies/news/1003875?SNAPI,Netflix CEO Reed Hastings steps down as streaming giant reports mixed fourth quarter results,"Netflix Inc (NASDAQ:NFLX) shares rose more than 5% in after-hours trading on Thursday after the company reported mixed fourth quarter results, including subscription growth that topped expectations but earnings per share (EPS) that fell short. Netflix also told investors that its CEO Reed Hastings, who co-founded the company in 1997, would be stepping down from the role and taking up the job of executive chairman.",Proactive Investors,2023-01-19 17:07:59-05:00,"['earnings', 'CEO']",Positive,Article,1715625,6.50
94,https://www.pymnts.com/streaming/2023/netflix-q4-results-show-strong-monetization-for-global-content-machine/?utm_source=snapi,Netflix Q4 Results Show Strong Monetization For Global Content Machine,"After a year of re-invention and change, Netflix is now also changing its leadership. This, as the streaming TV titan handed in a Q4 2022 performance that beat expectations.",PYMNTS,2023-01-19 21:37:35-05:00,['earnings'],Positive,Article,1715831,6.45
95,https://www.youtube.com/watch?v=RazZ3TSV2xk,Netflix continues to be the ‘only pure-play subscription service out there': Analyst,Manhattan Venture Partners Head of Research Santosh Rao joins Yahoo Finance Live anchors Seana Smith and Dave Briggs to discuss Netflix's Q4 earnings results and what the departure of its CEO means for the company.,Yahoo Finance,2023-01-19 17:37:02-05:00,[],Positive,Video,1715662,6.37
96,https://www.marketwatch.com/story/netflix-stock-options-priced-for-a-big-post-earnings-move-but-not-quite-as-big-as-usual-01674156236,"Netflix stock options priced for a big post-earnings move, but not quite as big as usual","Options on Netflix Inc.'s stock NFLX, -0.53% are priced for a near-double digit move on Friday, following the streaming video company reports fourth-quarter results which are due out after Thursday's closing bell. An options strategy known as a straddle, which is a pure volatility play that involves buying bullish (calls) and bearish (puts) options at that same price, is priced for a one-day post-earnings move of $31.20, or 9.7%, in either direction, according to data provided by Matt Amberson, principal at Option Research & Technology Services (ORATS).",Market Watch,2023-01-19 14:23:00-05:00,"['earnings', 'paylimitwall']",Neutral,Article,1715283,6.30
97,https://www.youtube.com/watch?v=xMwYt96SuOg,"Netflix earnings preview: Investors eye subscribers, ad tier results",Yahoo Finance's Allie Canal joins the Live show to discuss earnings expectations for Netflix.,Yahoo Finance,2023-01-19 11:47:40-05:00,['earnings'],Neutral,Video,1715038,6.20
98,https://techxplore.com/news/2023-01-netflix-4q-subscribers-surge-long-time.html,"Netflix's 4Q subscribers surge, long-time CEO passes baton","Netflix's subscriber growth is surging again, providing an early sign that its shift to include ads in a cheaper version of its video streaming service is helping to combat tougher competition and attract cost-conscious customers grappling with inflation.",TechXplore,2023-01-19 17:17:54-05:00,"['earnings', 'CEO']",Positive,Article,1715622,6.18
99,https://www.youtube.com/watch?v=kVNR81fk1JM,Netflix Beats Earnings; Co-CEO Steps Down,"HANG CEO and former CNN President Jon Klein joins Caroline Hyde and Ed Ludlow to discuss Netflix co-founder Reed Hastings stepping down as CEO of the company he's led for more than two decades, and to discuss the highlights of the company's earnings call.",Bloomberg Technology,2023-01-19 19:30:00-05:00,"['earnings', 'CEO']",Positive,Video,1715778,5.98
0,https://www.cnbc.com/2023/03/01/netflix-stranger-things-stage-play.html,Netflix announces a 'Stranger Things' stage play is coming to London's West End,"The play joins a growing array of in-person events inspired by Netflix films and shows like ""Bridgerton"" and ""Glass Onion: A Knives Out Mystery.""",CNBC,2023-03-01 09:09:32-05:00,[],Positive,Article,1777001,6.57
1,https://www.fool.com/investing/2023/03/01/this-major-streaming-service-is-both-growth-value/,This Major Streaming Service Is Both a Growth and a Value Stock. Time to Buy?,"At a time of heightened economic uncertainty, you might want to press play on this well-known business.",The Motley Fool,2023-03-01 05:07:00-05:00,[],Neutral,Article,1776216,6.17
2,https://www.fool.com/investing/2023/03/01/netflix-streaming-leader-not-even-close/,"Netflix Is the Leader of Streaming, and It's Not Even Close",A key data point demonstrates the streaming pioneer's dominance.,The Motley Fool,2023-03-01 07:50:00-05:00,[],Positive,Article,1776588,6.17
3,https://www.youtube.com/watch?v=IytXye3U5uo,"Netflix Stock: This Option Trade Could Return $2,000 If NFLX Stays In Profit Zone | IBD",Netflix stock has pulled back below its 50-day line for the first time in 2023. Here's a limited-risk trade for investors who think NFLX is headed lower below 300.,Investors Business Daily,2023-03-01 14:51:04-05:00,[],Positive,Video,1777855,6.07
4,https://www.investors.com/research/options/nflx-stock-how-this-butterfly-option-trade-can-net-a-2000-profit/,"NFLX Stock: How This Butterfly Option Trade Can Net A $2,000 Profit","This broken wing butterfly trade can be placed for no cost; therefore, a trader bears no risk on the upside. The post NFLX Stock: How This Butterfly Option Trade Can Net A $2,000 Profit appeared first on Investor's Business Daily.",Investors Business Daily,2023-03-01 11:46:56-05:00,['paywall'],Positive,Article,1777504,5.04
5,https://www.wsj.com/articles/netflix-raises-curtain-on-stranger-things-play-d12a9813,Netflix Raises Curtain on 'Stranger Things' Play,The stage play based on the Duffer brothers' series is a first for the streaming service.,WSJ,2023-03-01 06:00:00-05:00,['paywall'],Positive,Article,1776341,4.34
6,https://www.fool.com/investing/2023/02/28/netflix-prices-what-it-means-investors/,Netflix Just Cut Prices for 10 Million Subscribers. Here's What It Means for Investors.,Netflix is taking one step back to take two steps forward.,The Motley Fool,2023-02-28 08:16:00-05:00,[],Positive,Article,1774177,6.17
7,https://www.cnet.com/tech/services-and-software/netflix-warns-content-will-suffer-if-its-forced-to-fund-network-upgrades/,Netflix Warns Content Will Suffer if It's Forced to Fund Network Upgrades,"Netflix's investment in quality shows and movies should remain its focus, says co-CEO Greg Peters.",CNET,2023-02-28 14:52:36-05:00,[],Neutral,Article,1775241,5.57
8,https://www.zacks.com/stock/news/2059830/are-consumer-discretionary-stocks-lagging-netflix-nflx-this-year,Are Consumer Discretionary Stocks Lagging Netflix (NFLX) This Year?,Here is how Netflix (NFLX) and Warner Bros. Discovery (WBD) have performed compared to their sector so far this year.,Zacks Investment Research,2023-02-28 11:18:52-05:00,[],Negative,Article,1774856,4.87
9,https://www.youtube.com/watch?v=cE3VGlNs75I,"It takes more than content to compete in streaming, says Needham's Laura Martin","Laura Martin, senior media analyst at Needham, joins 'The Exchange' to discuss Netflix expanding into sports, the bull case for Warner Brothers Discovery and valuation potentials in streaming.",CNBC Television,2023-02-27 14:20:46-05:00,[],Negative,Video,1772841,6.55
10,https://www.reuters.com/technology/netflix-making-preparations-open-vietnam-office-sources-2023-02-24/,Exclusive: Netflix making preparations to open Vietnam office - sources,"U.S streaming giant Netflix Inc is making preparations to open an office in Vietnam after years of negotiations with authorities and completing a risk assessment, two sources with knowledge of the matter said.",Reuters,2023-02-24 02:06:38-05:00,[],Neutral,Article,1769412,6.52
11,https://www.fool.com/investing/2023/02/24/netflix-slashes-prices-genius-move-or-desperation/,Netflix Slashes Prices. Genius Move or Desperation?,"At first glance, a price cut might seem like a move born of desperation, but the devil's in the details.",The Motley Fool,2023-02-24 08:39:10-05:00,[],Positive,Article,1769821,6.17
12,https://www.gurufocus.com/news/1957064/netflix-a-turnaround-poised-for-growth,Netflix: A Turnaround Poised for Growth,"Netflix ( NFLX , Financial) is the world's largest video streaming provider. The company reported strong growth during the lockdowns of 2020, as users were stuck at home and thus Netflix was an easy choice for entertainment.",GuruFocus,2023-02-24 11:22:45-05:00,[],Positive,Article,1770215,5.95
13,https://www.proactiveinvestors.co.uk/companies/news/1007226?SNAPI,Netflix cuts prices in 30 countries but not the UK or US,"Netflix has cut prices in more than 30 countries to boost subscriber numbers but not in the US nor in the UK, two of its key markets. The streaming group said subscription charges had been lowered in certain places in Asia, Europe, Latin America, sub-Saharan Africa and the Middle East, with fees in some areas halved according to the Wall Street Journal.",Proactive Investors,2023-02-24 04:10:00-05:00,[],Neutral,Article,1769471,5.77
14,https://techxplore.com/news/2023-02-netflix-prices-lure-subscribers.html,Netflix cuts prices in some markets to lure more subscribers,Netflix is cutting its prices in several of its smaller markets in the latest twist on the video streaming service's efforts to keep its recently revived subscriber growth rolling amid stiffer competition and inflation pressures that are pushing more households to curb their discretionary spending.,TechXplore,2023-02-24 16:19:35-05:00,[],Positive,Article,1770669,5.45
15,https://www.forbes.com/sites/paultassi/2023/02/24/physical-100-is-the-best-netflix-show-of-the-year-so-far/,‘Physical: 100' Is The Best Netflix Show Of The Year So Far,"While we're only two months into the year now, I would declare Physical: 100 the best show I've seen on Netflix in 2023,",Forbes,2023-02-24 09:01:12-05:00,['paylimitwall'],Positive,Article,1769911,5.38
16,https://www.businessinsider.com/netflix-hiked-us-prices-last-year-cutting-prices-other-countries-2023-2,"Netflix hiked US prices in the past year, but it's cutting them in more than 36 other countries",The streaming giant will cut subscription costs in countries around the world in an effort to increase its international customer base.,Business Insider,2023-02-24 12:30:34-05:00,['paylimitwall'],Neutral,Article,1770319,4.18
17,https://www.wsj.com/articles/netflix-cuts-subscription-prices-in-over-30-countries-ae6d047c,Netflix Cuts Subscription Prices in Over 30 Countries,The move comes as the streaming company says members “have never had more choices when it comes to entertainment.”,WSJ,2023-02-23 07:43:00-05:00,['paywall'],Positive,Article,1767231,7.04
18,https://www.reuters.com/business/media-telecom/netflix-cuts-prices-some-countries-boost-subscriptions-2023-02-23/,Netflix cuts prices in some countries to boost subscriptions,"Netflix Inc said on Thursday it had reduced the prices of its subscription plans in some countries, as the streaming giant looks to retain subscriber growth amid stiff competition from rivals.",Reuters,2023-02-23 12:24:33-05:00,[],Positive,Article,1768034,6.97
19,https://techcrunch.com/2023/02/23/netflix-lowers-prices-in-over-100-territories/,Netflix lowers prices in 100+ territories as scrutiny grows over password-sharing rules,Netflix decreased its subscription costs in more than 100 territories over the past week or so as customers continue to contemplate which streaming services to keep amid price hikes.,TechCrunch,2023-02-23 10:46:06-05:00,[],Positive,Article,1767755,6.70
20,https://www.youtube.com/watch?v=OFuClL9eQUs,Netflix shares hit on subscription price cuts,"Netflix is lowering its subscription price in over three dozen countries, and its stock took a hit as a result. With CNBC's Melissa Lee and the Fast Money traders, Karen Finerman, Dan Nathan, Guy Adami and Julie Biel.",CNBC Television,2023-02-23 18:29:59-05:00,[],Neutral,Video,1769106,6.55
21,https://www.foxbusiness.com/markets/netflix-lowering-prices-30-countries,Netflix lowering prices in 30 countries,"Streaming giant Netflix has brought the prices it charges for subscriptions down in some countries, The Wall Street Journal reported on Thursday.",Fox Business,2023-02-23 17:15:54-05:00,[],Positive,Article,1769001,6.50
22,https://www.fool.com/investing/2023/02/23/why-netflix-stock-pulled-back-today/,Why Netflix Stock Pulled Back Today,A surprising round of price cuts in international markets pushed the streaming giant's shares down.,The Motley Fool,2023-02-23 17:23:11-05:00,[],Negative,Article,1769023,6.17
23,https://www.investors.com/news/technology/netflix-stock-is-flashing-this-key-sell-signal/,Netflix Stock Is Flashing This Key Sell Signal,Netflix stock tumbled on Thursday after a news report said the streaming video leader had cut prices in more than three dozen countries. The post Netflix Stock Is Flashing This Key Sell Signal appeared first on Investor's Business Daily.,Investors Business Daily,2023-02-23 12:48:01-05:00,[],Negative,Article,1768165,6.07
24,https://www.marketwatch.com/story/netflix-drops-prices-in-over-30-countries-amid-password-sharing-crackdown-report-b527141e,Netflix drops prices in over 30 countries amid password-sharing crackdown: report,"Netflix Inc. NFLX, -5.12% is cutting the price of its subscription service in over 30 countries as the company is cracking down on password sharing.",Market Watch,2023-02-23 12:47:00-05:00,['paylimitwall'],Neutral,Article,1768140,5.48
25,https://markets.businessinsider.com/news/stocks/netflix-stock-price-cuts-100-countries-increased-streaming-competition-nflx-2023-2,Netflix plunges after the streaming giant launches a wave of price cuts in 100 countries in the face of stiff competition,"Some countries that are impacted by the lower Netflix prices include Yemen, Libya, Kenya, Croatia, Ecuador, and Venezuela, among others.",Business Insider,2023-02-23 12:35:58-05:00,['paylimitwall'],Negative,Article,1768059,4.63
26,https://www.forbes.com/sites/saramerican/2023/02/22/netflix-co-ceo-ted-sarandos-talks-growth-in-indian-market-praises-sanjay-leela-bhansalis-upcoming-project-heeramandi/,"Netflix Co-CEO Ted Sarandos Talks Growth In Indian Market, Praises Sanjay Leela Bhansali's Upcoming Project ‘Heeramandi'","Fresh off his success with 'Gangubai Kathiawadi,' director Sanjay Leela Bhansali continues to work with Netflix through upcoming series, 'Heeramandi.' It boasts an all-star cast of Manisha Koirala, Sonakshi Sinha, Aditi Rao Hydari, Richa Chadha, Sharmin Segal, and Sanjeeda Sheikh.",Forbes,2023-02-22 07:15:55-05:00,"['CEO', 'paylimitwall']",Positive,Article,1764652,6.65
27,https://www.fool.com/investing/2023/02/19/heres-1-metric-bullish-netflix-investors-must-know/,Here's 1 Critical Metric Bullish Netflix Investors Must Know,It signals a major turning point for the streaming entertainment leader.,The Motley Fool,2023-02-19 09:00:00-05:00,[],Positive,Article,1760851,6.17
28,https://www.youtube.com/watch?v=XlUJfOmtQC0,"Netflix needs to consider bringing live sports to the service, says Variety's Todd Spangler","Sean McNulty, contributor at The Ankler, And Todd Spangler, New York digital editor at Variety, joins 'Power Lunch' to discuss digital video surpassing traditional television, Netflix's approach to sports programming and the future of streaming.",CNBC Television,2023-02-17 15:48:43-05:00,[],Neutral,Video,1760270,6.55
29,https://www.fool.com/investing/2023/02/15/why-2023-will-be-a-big-test-for-netflix/,Why 2023 Will Be a Big Test for Netflix,Will the company regret its move to crack down on password sharing?,The Motley Fool,2023-02-15 07:05:00-05:00,[],Negative,Article,1754635,6.17
30,https://www.marketwatch.com/story/netflix-drops-little-used-surprise-me-feature-7095c2f,Netflix drops little-used ‘Surprise Me' feature,"Netflix Inc. has removed its “Surprise Me” button, a feature introduced in 2021  to alleviate the modern burden of choosing something to watch from thousands of titles.",Market Watch,2023-02-14 19:47:00-05:00,['paylimitwall'],Neutral,Article,1754129,5.03
31,https://seekingalpha.com/article/4578064-netflix-stock-operating-income-looks-promising,Netflix Operating Income Looks Promising,Operating margins should improve in 2023 as competitive pressures ease. No one has a streaming ecosystem like Netflix.,Seeking Alpha,2023-02-14 07:28:41-05:00,['paylimitwall'],Positive,Article,1752492,4.13
32,https://www.youtube.com/watch?v=N2a2rrGFIzA,Ryan Reynolds and Mark Douglas win CNBC stock draft,"Mark Douglas and Ryan Reynolds joins 'Power Lunch' to discuss their CNBC stock draft win, the strategies behind their picks and Mint Mobile takeover rumors.",CNBC Television,2023-02-13 15:30:51-05:00,[],Positive,Video,1751632,6.55
33,https://www.businessinsider.com/netflix-password-sharing-clampdown-angry-subscribers-2023-2,'Genuinely considering canceling my subscription': Netflix's password-sharing clampdown sparks angry response from some users,"Last month, Netflix co-CEO Greg Peters said the company was expecting to see ""a bit of a cancel reaction"" to the policy.",Business Insider,2023-02-10 04:51:32-05:00,['paylimitwall'],Negative,Article,1748462,4.18
34,https://www.fool.com/investing/2023/02/09/netflix-stock-is-down-48-from-its-high-time-to-buy/,Netflix Stock Is Down 48% From Its High. Time to Buy?,This company's position as the king of streaming has become questionable after going to war with the competition.,The Motley Fool,2023-02-09 06:17:00-05:00,[],Negative,Article,1746143,6.17
35,https://techxplore.com/news/2023-02-netflix-effort-paid-account.html,Netflix steps up its effort to get paid for account sharing,Netflix has a plan to deal with rampant account sharing: a program that lets subscribers pay extra to share their account with people outside their household.,TechXplore,2023-02-09 04:40:01-05:00,[],Positive,Article,1746018,5.45
